trade_date,trade_symbol,open,high,low,close,volume,amount
2021-09-30,300124.SZ,61.06,61.67,60.78,61.06,17566273.0,1109117276.0
2021-10-08,300124.SZ,61.64,63.36,61.63,62.18,21191717.0,1363195447.0
2021-10-11,300124.SZ,62.42,64.57,61.9,62.04,27316603.0,1779503263.0
2021-10-12,300124.SZ,62.5,63.15,57.38,57.68,41185326.0,2509739597.0
2021-10-13,300124.SZ,57.68,58.63,57.02,58.39,16459586.0,981955459.0
2021-10-14,300124.SZ,58.98,59.27,57.32,57.86,22213895.0,1325869372.0
2021-10-15,300124.SZ,57.53,61.63,57.01,60.91,38008902.0,2357275190.0
2021-10-18,300124.SZ,60.91,61.04,58.1,58.65,32602738.0,1979010053.0
2021-10-19,300124.SZ,58.66,60.71,58.31,58.83,28240405.0,1724762736.0
2021-10-20,300124.SZ,58.8,61.05,57.98,60.24,32766491.0,2024918299.0
2021-10-21,300124.SZ,60.24,60.73,58.99,59.37,22979888.0,1414079100.0
2021-10-22,300124.SZ,59.37,60.14,58.72,59.51,17612113.0,1080572259.0
2021-10-25,300124.SZ,59.27,60.42,59.13,60.09,21116777.0,1303133052.0
2021-10-26,300124.SZ,60.48,63.62,60.19,62.41,40810640.0,2634843359.0
2021-10-27,300124.SZ,62.24,63.25,61.46,62.53,28336979.0,1827045532.0
2021-10-28,300124.SZ,62.8,64.81,61.54,63.77,43552226.0,2842502405.0
2021-10-29,300124.SZ,63.76,63.85,61.25,63.22,37466033.0,2414597353.0
2021-11-01,300124.SZ,62.41,63.12,60.88,63.02,34750760.0,2224888802.0
2021-11-02,300124.SZ,62.88,65.92,62.37,63.82,44060645.0,2930741121.0
2021-11-03,300124.SZ,64.23,65.38,63.31,64.56,24415860.0,1621123431.0
2021-11-04,300124.SZ,65.03,66.08,64.57,66.03,29884613.0,2019763582.0
2021-11-05,300124.SZ,66.49,66.66,65.48,66.02,23036516.0,1568232679.0
2021-11-08,300124.SZ,66.62,69.18,66.08,68.4,30871475.0,2169379139.0
2021-11-09,300124.SZ,67.85,68.98,67.29,68.95,22927085.0,1609041348.0
2021-11-10,300124.SZ,68.79,69.07,65.81,66.7,28936709.0,1998022310.0
2021-11-11,300124.SZ,66.49,68.93,65.92,67.53,24857821.0,1739208221.0
2021-11-12,300124.SZ,67.84,69.08,67.12,68.34,18969322.0,1339519437.0
2021-11-15,300124.SZ,68.96,69.27,67.44,68.32,16189068.0,1138600329.0
2021-11-16,300124.SZ,67.85,68.47,64.71,64.96,33409001.0,2271394008.0
2021-11-17,300124.SZ,65.54,65.88,64.8,65.01,15852464.0,1067065566.0
2021-11-18,300124.SZ,65.22,65.58,63.29,63.97,24276281.0,1603565693.0
2021-11-19,300124.SZ,63.83,64.19,62.51,64.06,27707458.0,1810807332.0
2021-11-22,300124.SZ,64.38,65.08,63.33,64.37,28628825.0,1892888613.0
2021-11-23,300124.SZ,64.92,68.11,64.57,66.98,44341432.0,3048934035.0
2021-11-24,300124.SZ,66.86,67.36,65.93,66.77,25181341.0,1733805891.0
2021-11-25,300124.SZ,67.12,68.36,66.49,67.23,25235363.0,1755418405.0
2021-11-26,300124.SZ,67.2,67.2,64.93,65.29,22072392.0,1497325346.0
2021-11-29,300124.SZ,63.21,65.28,63.21,64.58,18977244.0,1259418153.0
2021-11-30,300124.SZ,64.64,65.39,63.49,63.58,17061307.0,1131310139.0
2021-12-01,300124.SZ,63.34,64.51,62.63,63.04,15943813.0,1036018766.0
2021-12-02,300124.SZ,63.04,63.72,62.47,63.48,15056441.0,980508158.0
2021-12-03,300124.SZ,63.47,63.9,62.81,63.83,15304153.0,1000505314.0
2021-12-06,300124.SZ,63.82,65.13,63.06,63.09,17479131.0,1157422881.0
2021-12-07,300124.SZ,63.53,63.9,62.53,63.51,11911850.0,776507818.0
2021-12-08,300124.SZ,63.77,65.12,63.75,64.23,17459573.0,1160346520.0
2021-12-09,300124.SZ,64.25,69.93,63.97,68.24,55306610.0,3862938787.0
2021-12-10,300124.SZ,67.56,69.01,67.42,68.67,23547983.0,1661412674.0
2021-12-13,300124.SZ,68.81,71.23,68.81,69.34,30063492.0,2172984759.0
2021-12-14,300124.SZ,68.83,69.24,68.0,68.17,15822499.0,1116914492.0
2021-12-15,300124.SZ,67.76,68.06,66.51,66.73,16050568.0,1112977824.0
2021-12-16,300124.SZ,66.87,69.97,66.87,69.88,26046691.0,1856377013.0
2021-12-17,300124.SZ,70.36,71.59,69.49,69.82,26839664.0,1953728299.0
2021-12-20,300124.SZ,69.78,70.1,67.92,68.15,24398099.0,1732367593.0
2021-12-21,300124.SZ,68.8,70.22,68.43,70.05,19069402.0,1366111816.0
2021-12-22,300124.SZ,69.7,69.83,67.54,67.92,22226313.0,1567518950.0
2021-12-23,300124.SZ,67.65,68.07,66.67,67.02,15801642.0,1093881678.0
2021-12-24,300124.SZ,67.84,68.04,66.69,67.52,14054387.0,979262324.0
2021-12-27,300124.SZ,67.53,68.22,66.96,67.84,8672146.0,605813955.0
2021-12-28,300124.SZ,68.25,69.63,67.24,69.25,18168830.0,1287077528.0
2021-12-29,300124.SZ,69.34,69.39,67.17,67.21,15064950.0,1053750894.0
2021-12-30,300124.SZ,66.89,67.75,66.56,67.22,9987819.0,692706459.0
2021-12-31,300124.SZ,67.3,67.82,66.0,66.49,12499899.0,860232914.0
2022-01-04,300124.SZ,67.41,68.7,67.13,67.65,19752208.0,1385782413.0
2022-01-05,300124.SZ,67.9,68.02,64.33,64.5,22821353.0,1544400561.0
2022-01-06,300124.SZ,63.77,65.05,63.49,64.09,13298875.0,881414338.0
2022-01-07,300124.SZ,64.43,65.23,63.58,64.34,10400911.0,689764866.0
2022-01-10,300124.SZ,63.77,63.86,61.87,63.19,15549788.0,1007098813.0
2022-01-11,300124.SZ,62.95,64.16,62.37,63.19,13830011.0,902534370.0
2022-01-12,300124.SZ,63.48,64.14,62.8,63.84,10954512.0,718460532.0
2022-01-13,300124.SZ,63.97,64.31,62.99,63.09,9675840.0,634453520.0
2022-01-14,300124.SZ,62.03,63.03,60.7,62.03,19528971.0,1246988335.0
2022-01-17,300124.SZ,61.54,62.94,61.54,62.09,10749997.0,689631775.0
2022-01-18,300124.SZ,62.32,65.37,61.78,64.82,19640493.0,1306705028.0
2022-01-19,300124.SZ,64.62,65.18,63.51,63.97,14782025.0,979392608.0
2022-01-20,300124.SZ,63.92,66.47,63.87,65.79,16600819.0,1126069934.0
2022-01-21,300124.SZ,66.09,66.34,64.45,65.34,16138997.0,1083910712.0
2022-01-24,300124.SZ,64.73,64.93,63.02,64.36,13721236.0,906251003.0
2022-01-25,300124.SZ,64.15,66.67,63.77,64.44,16075409.0,1084486255.0
2022-01-26,300124.SZ,64.82,65.11,62.32,63.26,15523537.0,1011320110.0
2022-01-27,300124.SZ,61.06,61.06,56.41,56.7,42740997.0,2571551496.0
2022-01-28,300124.SZ,56.57,58.78,56.55,58.14,25598056.0,1528424649.0
2022-02-07,300124.SZ,59.12,59.63,57.36,58.38,12216326.0,733705288.0
2022-02-08,300124.SZ,58.54,58.92,56.58,57.86,15084753.0,897778985.0
2022-02-09,300124.SZ,58.27,59.22,57.75,58.93,12852921.0,775514823.0
2022-02-10,300124.SZ,58.44,58.94,57.83,58.54,12384039.0,743599176.0
2022-02-11,300124.SZ,58.15,59.77,57.57,59.23,17314520.0,1051820906.0
2022-02-14,300124.SZ,58.37,58.89,57.56,58.69,11997009.0,720986698.0
2022-02-15,300124.SZ,58.71,61.21,58.52,60.91,16222770.0,1015501747.0
2022-02-16,300124.SZ,61.25,63.48,61.25,63.15,17888356.0,1157324643.0
2022-02-17,300124.SZ,63.09,64.69,62.08,63.48,14412595.0,946677136.0
2022-02-18,300124.SZ,63.0,63.43,62.24,63.13,9279236.0,600376173.0
2022-02-21,300124.SZ,63.14,63.67,61.84,62.32,10932330.0,705121998.0
2022-02-22,300124.SZ,62.1,62.1,60.43,61.01,14683549.0,925202962.0
2022-02-23,300124.SZ,61.01,62.6,61.01,62.54,11445167.0,732433303.0
2022-02-24,300124.SZ,62.29,63.81,61.06,62.17,13583648.0,873093740.0
2022-02-25,300124.SZ,62.63,62.93,61.54,61.74,8151207.0,522641586.0
2022-02-28,300124.SZ,61.74,61.99,60.75,61.7,7675490.0,486331542.0
2022-03-01,300124.SZ,62.03,62.33,61.35,61.78,8090638.0,515561443.0
2022-03-02,300124.SZ,61.44,61.77,60.77,61.04,6567208.0,414032606.0
2022-03-03,300124.SZ,61.23,61.49,60.11,60.48,6919938.0,434042729.0
2022-03-04,300124.SZ,60.07,60.77,59.36,59.74,9688102.0,599725927.0
2022-03-07,300124.SZ,59.71,59.97,57.76,58.15,13919519.0,839966723.0
2022-03-08,300124.SZ,58.73,59.01,57.28,57.64,12815730.0,768258155.0
2022-03-09,300124.SZ,58.16,58.81,55.24,56.83,15344130.0,905896639.0
2022-03-10,300124.SZ,58.21,58.39,55.73,56.03,17988046.0,1049456023.0
2022-03-11,300124.SZ,54.77,56.64,52.14,56.39,20336983.0,1147553886.0
2022-03-14,300124.SZ,55.59,55.77,52.87,52.95,16605285.0,922935814.0
2022-03-15,300124.SZ,52.14,53.11,49.92,50.13,23560286.0,1249221025.0
2022-03-16,300124.SZ,50.73,53.67,50.17,53.55,24165506.0,1291567045.0
2022-03-17,300124.SZ,54.31,55.52,53.16,53.96,18750679.0,1049913776.0
2022-03-18,300124.SZ,54.08,55.78,53.76,55.15,12958945.0,733923216.0
2022-03-21,300124.SZ,55.62,56.56,54.79,55.82,10932739.0,631555734.0
2022-03-22,300124.SZ,55.45,55.87,54.95,55.63,8553539.0,488874514.0
2022-03-23,300124.SZ,55.96,56.08,54.94,55.49,6321650.0,361504083.0
2022-03-24,300124.SZ,55.18,55.46,54.27,54.55,10485999.0,590515707.0
2022-03-25,300124.SZ,54.47,54.93,53.14,53.14,10791742.0,597772298.0
2022-03-28,300124.SZ,52.34,53.61,52.24,53.1,8956483.0,490935999.0
2022-03-29,300124.SZ,52.74,53.45,52.0,52.34,6432526.0,348819488.0
2022-03-30,300124.SZ,53.3,54.08,52.98,53.93,9909166.0,548435146.0
2022-03-31,300124.SZ,53.79,55.64,53.4,55.24,13824889.0,784012137.0
2022-04-01,300124.SZ,54.88,55.73,54.61,55.0,8676406.0,493492439.0
2022-04-06,300124.SZ,54.98,55.43,54.2,54.71,8536035.0,481221912.0
2022-04-07,300124.SZ,54.41,55.0,53.67,53.71,9874926.0,551531433.0
2022-04-08,300124.SZ,54.17,55.11,53.58,54.31,7458197.0,418419672.0
2022-04-11,300124.SZ,53.62,54.26,50.88,50.94,12843250.0,685131247.0
2022-04-12,300124.SZ,50.94,52.91,50.8,52.9,8537043.0,459141300.0
2022-04-13,300124.SZ,52.28,53.11,51.18,51.91,9565694.0,513798346.0
2022-04-14,300124.SZ,52.81,52.98,51.95,52.36,6716474.0,364110854.0
2022-04-15,300124.SZ,51.86,52.22,50.38,50.98,8520247.0,447000448.0
2022-04-18,300124.SZ,49.43,51.03,46.91,50.8,18536258.0,942455267.0
2022-04-19,300124.SZ,51.25,52.9,50.57,51.46,12856720.0,688584041.0
2022-04-20,300124.SZ,51.47,52.7,51.25,51.51,9842816.0,526083877.0
2022-04-21,300124.SZ,50.89,51.92,49.44,49.64,11526667.0,601895702.0
2022-04-22,300124.SZ,49.29,49.91,47.98,48.88,12094384.0,610830849.0
2022-04-25,300124.SZ,48.46,48.46,46.04,46.04,14734480.0,716325605.0
2022-04-26,300124.SZ,46.24,48.44,46.09,46.99,18339841.0,897132392.0
2022-04-27,300124.SZ,46.52,51.96,46.52,51.64,20743500.0,1063069283.0
2022-04-28,300124.SZ,51.85,54.89,51.27,54.2,21066996.0,1171596214.0
2022-04-29,300124.SZ,55.16,56.52,54.13,55.92,16245195.0,928358182.0
2022-05-05,300124.SZ,56.12,57.95,55.88,56.53,13391927.0,788518652.0
2022-05-06,300124.SZ,55.3,56.05,53.48,54.09,9083407.0,510588270.0
2022-05-09,300124.SZ,54.1,54.12,52.82,53.46,5912778.0,325352281.0
2022-05-10,300124.SZ,52.98,54.53,52.72,54.03,13175778.0,731129548.0
2022-05-11,300124.SZ,54.42,55.11,53.49,54.25,13883393.0,780193800.0
2022-05-12,300124.SZ,54.23,54.64,53.61,54.31,6742870.0,376741916.0
2022-05-13,300124.SZ,54.5,55.0,54.09,54.76,6920512.0,390215325.0
2022-05-16,300124.SZ,54.83,55.53,54.4,54.89,6641274.0,376562991.0
2022-05-17,300124.SZ,55.1,56.94,54.86,56.78,9221575.0,536534210.0
2022-05-18,300124.SZ,56.67,57.18,56.21,56.7,6656834.0,389088366.0
2022-05-19,300124.SZ,55.73,58.21,55.58,57.76,10821194.0,640689262.0
2022-05-20,300124.SZ,57.2,59.08,57.2,58.25,8734018.0,526133426.0
2022-05-23,300124.SZ,58.15,59.31,57.88,58.83,9331045.0,566156901.0
2022-05-24,300124.SZ,59.59,60.31,57.28,57.37,10369877.0,627220515.0
2022-05-25,300124.SZ,57.37,57.71,56.48,57.17,6593002.0,387899914.0
2022-05-26,300124.SZ,57.13,58.49,56.02,57.27,7152018.0,421874911.0
2022-05-27,300124.SZ,57.67,59.25,57.67,58.62,10494233.0,636717365.0
2022-05-30,300124.SZ,58.06,59.63,57.68,58.19,7251507.0,434901282.0
2022-05-31,300124.SZ,58.15,59.6,57.94,59.34,7890377.0,481730863.0
2022-06-01,300124.SZ,59.11,60.53,58.93,59.36,7267716.0,447128426.0
2022-06-02,300124.SZ,59.56,62.61,58.72,62.12,16232491.0,1025688386.0
2022-06-06,300124.SZ,62.12,63.84,61.29,63.63,17464168.0,1137291401.0
2022-06-07,300124.SZ,63.57,64.81,62.45,63.37,10570621.0,692320969.0
2022-06-08,300124.SZ,63.83,63.83,62.23,63.38,10799498.0,702287123.0
2022-06-09,300124.SZ,63.22,64.78,61.84,62.52,11328581.0,735100447.0
2022-06-10,300124.SZ,62.28,63.38,61.38,63.01,12532901.0,808595268.0
2022-06-13,300124.SZ,63.01,64.62,62.12,64.55,17265163.0,1139490749.0
2022-06-14,300124.SZ,63.98,64.43,61.64,64.04,10862749.0,705604783.0
2022-06-15,300124.SZ,63.51,64.05,61.89,62.27,12887957.0,835925370.0
2022-06-16,300124.SZ,62.27,63.58,62.22,62.9,8412170.0,547304128.0
2022-06-17,300124.SZ,62.35,63.27,61.83,62.95,9252816.0,597930946.0
2022-06-20,300124.SZ,62.95,64.42,62.51,63.98,10023928.0,660591231.0
2022-06-21,300124.SZ,64.82,66.24,63.39,64.21,12486123.0,833271153.0
2022-06-22,300124.SZ,64.16,64.93,62.04,62.4,14135588.0,924951942.0
2022-06-23,300124.SZ,63.72,66.09,62.69,65.95,24597972.0,1649734331.0
2022-06-24,300124.SZ,66.54,67.94,65.52,67.65,22768450.0,1578310259.0
2022-06-27,300124.SZ,67.73,68.31,65.34,65.61,18502860.0,1263998626.0
2022-06-28,300124.SZ,65.7,67.5,64.21,67.14,18376671.0,1255164641.0
2022-06-29,300124.SZ,67.05,67.62,63.38,63.59,19075889.0,1271498470.0
2022-06-30,300124.SZ,63.27,65.08,63.18,64.12,13687095.0,900477792.0
2022-07-01,300124.SZ,63.85,64.26,62.76,63.12,10034644.0,654192112.0
2022-07-04,300124.SZ,62.65,64.11,62.39,64.0,10231086.0,667970691.0
2022-07-05,300124.SZ,63.37,64.1,61.46,62.97,12375252.0,795325311.0
2022-07-06,300124.SZ,62.45,62.96,61.21,61.91,9942908.0,633041218.0
2022-07-07,300124.SZ,61.9,62.93,61.03,62.62,11842128.0,757888996.0
2022-07-08,300124.SZ,62.36,63.51,61.21,62.72,20702921.0,1327804614.0
2022-07-11,300124.SZ,62.31,62.71,60.89,61.21,10518991.0,661956827.0
2022-07-12,300124.SZ,61.21,61.62,60.16,60.63,11974634.0,747568141.0
2022-07-13,300124.SZ,60.2,60.82,59.47,60.15,12658361.0,783297047.0
2022-07-14,300124.SZ,60.03,62.88,59.46,62.12,14196900.0,902176122.0
2022-07-15,300124.SZ,61.32,62.91,61.32,61.36,11324246.0,722621517.0
2022-07-18,300124.SZ,61.0,62.2,60.45,61.42,12981801.0,817942354.0
2022-07-19,300124.SZ,61.75,61.76,60.25,60.72,8849578.0,552681588.0
2022-07-20,300124.SZ,60.75,63.23,60.74,61.92,11570330.0,740041648.0
2022-07-21,300124.SZ,61.46,62.18,61.3,61.3,7293246.0,462035812.0
2022-07-22,300124.SZ,61.32,61.85,59.59,60.35,8753770.0,544601796.0
2022-07-25,300124.SZ,60.35,60.84,58.94,59.33,10257862.0,626902426.0
2022-07-26,300124.SZ,59.76,61.14,59.38,60.89,9504363.0,590769898.0
2022-07-27,300124.SZ,61.1,63.48,60.23,63.15,14154851.0,910857060.0
2022-07-28,300124.SZ,63.42,65.38,63.23,64.34,15762020.0,1042871747.0
2022-07-29,300124.SZ,64.05,65.32,63.76,64.36,11695679.0,774698149.0
2022-08-01,300124.SZ,64.35,65.83,62.89,65.28,14626060.0,974968399.0
2022-08-02,300124.SZ,64.26,65.22,63.12,64.55,17242343.0,1139801058.0
2022-08-03,300124.SZ,65.22,65.71,62.98,63.27,11226067.0,742954095.0
2022-08-04,300124.SZ,64.03,64.51,62.65,63.41,9858733.0,641943712.0
2022-08-05,300124.SZ,63.9,64.11,61.06,61.88,14914662.0,951020874.0
2022-08-08,300124.SZ,61.62,61.66,60.21,60.71,15794804.0,987250360.0
2022-08-09,300124.SZ,60.9,61.52,60.43,60.99,9990624.0,624541782.0
2022-08-10,300124.SZ,60.54,61.55,60.16,61.07,10443209.0,651620094.0
2022-08-11,300124.SZ,61.05,61.76,60.5,61.32,9224116.0,581191782.0
2022-08-12,300124.SZ,61.54,61.89,60.23,60.84,8711432.0,545513295.0
2022-08-15,300124.SZ,60.9,61.52,60.32,61.38,10500912.0,660041790.0
2022-08-16,300124.SZ,61.66,63.12,61.19,63.08,14979336.0,960403034.0
2022-08-17,300124.SZ,63.07,63.08,61.94,62.43,8394227.0,537671508.0
2022-08-18,300124.SZ,62.28,63.36,61.72,63.29,8253378.0,530282863.0
2022-08-19,300124.SZ,63.84,63.86,60.67,60.74,12777738.0,811774498.0
2022-08-22,300124.SZ,60.64,61.44,59.97,61.09,6444434.0,401979233.0
2022-08-23,300124.SZ,61.03,64.89,60.7,62.55,23311044.0,1516498094.0
2022-08-24,300124.SZ,62.69,63.08,59.62,59.67,14753248.0,918562071.0
2022-08-25,300124.SZ,59.77,60.8,59.32,60.43,9728182.0,601263529.0
2022-08-26,300124.SZ,60.84,60.92,58.4,58.89,12610649.0,768414423.0
2022-08-29,300124.SZ,58.01,58.9,57.04,57.41,11541704.0,682472743.0
2022-08-30,300124.SZ,57.41,57.72,56.63,56.83,7578499.0,443505513.0
2022-08-31,300124.SZ,56.26,58.37,55.82,58.37,11567959.0,679667314.0
2022-09-01,300124.SZ,57.21,58.21,55.48,55.71,10389538.0,603780713.0
2022-09-02,300124.SZ,55.81,56.94,55.53,56.34,8171129.0,472164212.0
2022-09-05,300124.SZ,56.21,57.8,55.97,57.38,9668882.0,569256213.0
2022-09-06,300124.SZ,57.38,57.77,55.61,56.59,11966196.0,693464702.0
2022-09-07,300124.SZ,56.02,58.5,56.01,57.47,12033294.0,712779482.0
2022-09-08,300124.SZ,57.48,57.66,56.36,56.49,8850618.0,515492009.0
2022-09-09,300124.SZ,56.91,57.02,56.07,56.89,5787255.0,336691308.0
2022-09-13,300124.SZ,57.33,57.9,56.63,57.14,6346367.0,373798287.0
2022-09-14,300124.SZ,56.13,56.96,55.58,56.17,7509221.0,432318713.0
2022-09-15,300124.SZ,56.75,57.23,55.39,55.93,11897416.0,686379175.0
2022-09-16,300124.SZ,55.93,56.53,54.97,54.97,8752882.0,498373971.0
2022-09-19,300124.SZ,54.97,57.19,54.95,56.54,11650602.0,677445235.0
2022-09-20,300124.SZ,56.94,57.04,56.27,56.57,5642739.0,328032651.0
2022-09-21,300124.SZ,56.53,56.73,55.29,56.02,5225025.0,300637139.0
2022-09-22,300124.SZ,55.63,56.34,55.39,55.92,3459851.0,198654810.0
2022-09-23,300124.SZ,56.02,56.33,54.52,55.34,5242069.0,297192929.0
2022-09-26,300124.SZ,55.27,57.19,54.75,56.26,7890695.0,457141807.0
2022-09-27,300124.SZ,56.3,56.81,55.49,56.41,7810263.0,449096063.0
2022-09-28,300124.SZ,56.51,56.52,54.14,54.41,8484069.0,476854728.0
2022-09-29,300124.SZ,55.0,56.83,54.41,56.07,9628897.0,553274351.0
2022-09-30,300124.SZ,56.8,56.8,55.66,55.98,7231711.0,416601534.0
2022-10-10,300124.SZ,56.94,57.81,55.99,56.4,12436330.0,727674785.0
2022-10-11,300124.SZ,56.36,57.26,55.41,56.98,8938192.0,520033647.0
2022-10-12,300124.SZ,57.05,59.96,56.67,59.96,27636798.0,1673496031.0
2022-10-13,300124.SZ,59.89,60.46,59.07,59.85,13134068.0,807116523.0
2022-10-14,300124.SZ,60.24,61.18,60.06,60.54,13345415.0,830914625.0
2022-10-17,300124.SZ,59.89,64.39,59.77,64.24,29832843.0,1936097969.0
2022-10-18,300124.SZ,64.68,65.59,63.71,64.33,19406149.0,1287609970.0
2022-10-19,300124.SZ,64.33,64.54,62.93,63.55,14097389.0,922595917.0
2022-10-20,300124.SZ,63.17,63.27,60.47,61.32,24706431.0,1561101514.0
2022-10-21,300124.SZ,60.33,62.04,59.77,61.34,19455230.0,1219242283.0
2022-10-24,300124.SZ,61.27,63.9,61.03,62.7,17550281.0,1135424989.0
2022-10-25,300124.SZ,61.94,65.56,61.79,64.83,22542358.0,1496688794.0
2022-10-26,300124.SZ,64.46,65.2,63.86,64.38,18301358.0,1213006147.0
2022-10-27,300124.SZ,64.63,66.18,63.78,64.62,18994219.0,1276069896.0
2022-10-28,300124.SZ,63.27,64.24,62.96,63.1,11836983.0,773271928.0
2022-10-31,300124.SZ,62.93,65.9,62.78,64.92,14060383.0,938283708.0
2022-11-01,300124.SZ,64.42,66.09,64.42,65.73,16564461.0,1114754127.0
2022-11-02,300124.SZ,65.73,69.6,65.71,69.08,26203265.0,1847754934.0
2022-11-03,300124.SZ,68.62,69.31,67.7,68.01,10382872.0,728494417.0
2022-11-04,300124.SZ,68.79,68.99,67.16,67.94,14607047.0,1019982049.0
2022-11-07,300124.SZ,67.18,68.22,65.95,67.28,14258812.0,980457311.0
2022-11-08,300124.SZ,67.26,67.93,66.37,67.42,10109682.0,697939793.0
2022-11-09,300124.SZ,66.68,67.55,65.88,66.59,10760300.0,737520261.0
2022-11-10,300124.SZ,65.72,67.22,65.61,66.67,13654934.0,930463583.0
2022-11-11,300124.SZ,68.64,70.06,67.65,69.31,22568751.0,1601953176.0
2022-11-14,300124.SZ,69.36,70.86,67.75,68.04,14161350.0,1004612658.0
2022-11-15,300124.SZ,68.99,70.55,68.03,70.0,12848650.0,917576376.0
2022-11-16,300124.SZ,70.38,71.35,69.11,69.27,10145148.0,727235775.0
2022-11-17,300124.SZ,68.98,69.6,67.07,67.4,11733618.0,815004585.0
2022-11-18,300124.SZ,67.19,70.3,67.19,69.11,12466621.0,888232570.0
2022-11-21,300124.SZ,68.68,70.86,68.32,70.35,10428368.0,753399851.0
2022-11-22,300124.SZ,70.38,70.52,68.54,68.87,6763922.0,480140781.0
2022-11-23,300124.SZ,68.17,69.83,67.75,68.91,8167486.0,578054429.0
